type,beds,baths,garage,lot_sqft,sqft,stories,listPrice,age_range
condos,3.0,3.0,1.0,3751.0,1500.0,16.0,299999.0,33 - 67
single_family,4.0,4.0,2.0,6996.0,3000.0,2.0,695000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,3.0,219999.0,100 - 134
condos,2.0,2.0,2.0,3751.0,950.0,5.0,155000.0,33 - 67
condos,2.0,1.0,1.0,3751.0,1326.0,3.0,385000.0,67 - 100
townhomes,3.0,3.0,2.0,1900.0,1900.0,2.0,675000.0,67 - 100
multi_family,6.0,4.0,2.0,5000.0,1550.0,2.0,569900.0,67 - 100
multi_family,6.0,2.0,2.0,6250.0,1550.0,2.0,135000.0,100 - 134
single_family,3.0,2.0,2.0,3750.0,1200.0,1.0,415000.0,33 - 67
single_family,3.0,3.0,1.0,4356.0,843.0,2.0,350000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1200.0,12.0,218000.0,33 - 67
single_family,5.0,4.0,2.0,3751.0,3224.0,2.0,399900.0,100 - 134
single_family,4.0,2.0,2.0,6151.0,1523.0,2.0,275000.0,100 - 134
single_family,4.0,2.0,1.0,5549.0,2420.0,2.0,269900.0,33 - 67
condos,1.0,1.0,2.0,3751.0,800.0,28.0,160000.0,33 - 67
single_family,6.0,7.0,4.0,392.0,8380.0,3.0,5900000.0,0 - 33
single_family,3.0,1.0,2.0,3751.0,1340.0,2.0,145000.0,67 - 100
condos,2.0,2.0,1.0,13110.0,1350.0,5.0,339500.0,0 - 33
single_family,2.0,3.0,2.0,3125.0,960.0,1.0,225000.0,100 - 134
single_family,6.0,6.0,3.0,5200.0,8960.0,2.0,3995000.0,0 - 33
condos,3.0,3.0,2.0,3751.0,2600.0,21.0,200000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1882.0,1.0,549000.0,67 - 100
single_family,5.0,4.0,2.0,3270.0,3200.0,2.0,1275000.0,0 - 33
condos,3.0,2.0,2.0,3751.0,1500.0,3.0,318000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,1234.0,2.0,124900.0,67 - 100
single_family,4.0,2.0,2.0,3125.0,1056.0,2.0,109950.0,100 - 134
single_family,3.0,1.0,2.0,3746.0,1664.0,2.0,228000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,1718.0,2.0,524900.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,139900.0,100 - 134
condos,3.0,3.0,2.0,3751.0,2000.0,29.0,439000.0,33 - 67
condos,1.0,1.0,2.0,3751.0,780.0,3.0,289900.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1700.0,7.0,255000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1531.0,3.0,500000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1550.0,6.0,185000.0,33 - 67
single_family,3.0,3.0,2.0,3125.0,2200.0,2.0,214900.0,100 - 134
single_family,4.0,4.0,2.0,14500.0,4255.0,2.0,849900.0,100 - 134
single_family,4.0,4.0,2.0,3751.0,2233.0,2.0,524900.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1550.0,2.0,269900.0,100 - 134
townhomes,2.0,3.0,2.0,990.0,1036.0,2.0,259900.0,33 - 67
single_family,2.0,2.0,2.0,4879.0,1550.0,2.0,315000.0,67 - 100
multi_family,6.0,4.0,3.0,3751.0,1550.0,2.0,260000.0,67 - 100
single_family,3.0,2.0,2.0,3750.0,1348.0,2.0,375000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1800.0,14.0,349900.0,67 - 100
single_family,2.0,2.0,2.0,3751.0,900.0,1.0,124950.0,67 - 100
single_family,3.0,1.0,2.0,6098.0,1504.0,2.0,189900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,5.0,475000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,1550.0,5.0,264900.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,167000.0,67 - 100
condos,3.0,3.0,1.0,3751.0,1700.0,3.0,275000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1200.0,4.0,405000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,25.0,89900.0,33 - 67
single_family,2.0,2.0,2.0,3751.0,1232.0,2.0,114900.0,67 - 100
single_family,5.0,3.0,2.0,3960.0,1734.0,2.0,549877.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,150000.0,100 - 134
single_family,5.0,4.0,1.0,4748.0,2782.0,2.0,300000.0,67 - 100
single_family,7.0,6.0,4.0,19166.0,5500.0,3.0,625000.0,134 - 168
single_family,4.0,3.0,2.0,5619.0,2128.0,2.0,450000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1200.0,24.0,350000.0,0 - 33
single_family,5.0,3.0,2.0,4625.0,1200.0,2.0,314900.0,67 - 100
single_family,3.0,3.0,2.0,3983.0,1550.0,2.0,425000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1200.0,3.0,249500.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1400.0,4.0,300000.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,389900.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1345.0,3.0,535000.0,67 - 100
multi_family,8.0,3.0,2.0,3751.0,1550.0,2.0,239900.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,6.0,280000.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,1550.0,2.0,499900.0,67 - 100
single_family,4.0,3.0,1.0,4164.0,3400.0,2.0,285000.0,67 - 100
single_family,4.0,4.0,2.0,4138.0,1550.0,2.0,499000.0,100 - 134
single_family,3.0,2.0,2.0,6625.0,1314.0,2.0,119900.0,100 - 134
single_family,5.0,4.0,2.0,10000.0,4000.0,2.0,1895000.0,67 - 100
single_family,6.0,5.0,2.0,2860.0,4140.0,2.0,1975000.0,134 - 168
multi_family,7.0,3.0,2.0,3049.0,1550.0,2.0,225000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,850.0,25.0,159000.0,33 - 67
multi_family,9.0,6.0,3.0,3900.0,1550.0,2.0,1150000.0,0 - 33
condos,2.0,3.0,2.0,3751.0,1550.0,4.0,600000.0,100 - 134
single_family,2.0,1.0,1.0,4356.0,974.0,2.0,230000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,3.0,195000.0,33 - 67
multi_family,8.0,4.0,2.0,3500.0,1550.0,2.0,880000.0,100 - 134
single_family,2.0,1.0,2.0,3751.0,912.0,2.0,85000.0,67 - 100
single_family,4.0,5.0,2.0,3125.0,3647.0,2.0,1285000.0,100 - 134
single_family,3.0,1.0,2.0,4375.0,1500.0,1.0,215000.0,67 - 100
single_family,3.0,3.0,2.0,3751.0,1550.0,2.0,799000.0,67 - 100
single_family,3.0,4.0,2.0,3990.0,3300.0,2.0,575000.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,1650.0,2.0,120000.0,100 - 134
condos,2.0,1.0,2.0,3751.0,1100.0,3.0,325000.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1800.0,3.0,540000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1000.0,3.0,225000.0,0 - 33
single_family,3.0,2.0,2.0,2185.0,1488.0,2.0,494000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,1870.0,2.0,99950.0,100 - 134
single_family,3.0,2.0,2.0,3136.0,882.0,1.0,150800.0,67 - 100
single_family,3.0,2.0,2.0,3746.0,1196.0,2.0,349000.0,100 - 134
multi_family,6.0,4.0,4.0,3751.0,1550.0,2.0,369900.0,100 - 134
single_family,4.0,3.0,1.0,9000.0,2431.0,2.0,665000.0,67 - 100
single_family,4.0,5.0,2.0,3751.0,4000.0,2.0,1200000.0,67 - 100
single_family,5.0,3.0,2.0,4792.0,1538.0,2.0,375000.0,100 - 134
townhomes,2.0,1.0,2.0,3751.0,1000.0,2.0,284899.0,67 - 100
condos,1.0,1.0,1.0,3751.0,924.0,10.0,199900.0,67 - 100
single_family,2.0,1.0,2.0,3780.0,1209.0,1.0,137750.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,1718.0,2.0,390000.0,0 - 33
single_family,3.0,3.0,2.0,5750.0,1294.0,1.0,424995.0,33 - 67
single_family,3.0,2.0,2.0,3751.0,1440.0,2.0,450000.0,0 - 33
single_family,4.0,3.0,2.0,4512.0,3500.0,3.0,1595000.0,134 - 168
single_family,4.0,2.0,2.0,4625.0,1796.0,2.0,249873.0,100 - 134
townhomes,3.0,3.0,1.0,3751.0,2995.0,2.0,619000.0,134 - 168
single_family,3.0,2.0,2.0,3920.0,936.0,2.0,309900.0,67 - 100
townhomes,4.0,2.0,2.0,1320.0,600.0,2.0,399000.0,33 - 67
single_family,4.0,2.0,2.0,3659.0,1800.0,2.0,229999.0,67 - 100
townhomes,2.0,3.0,1.0,3751.0,1563.0,2.0,280000.0,33 - 67
multi_family,9.0,3.0,2.0,3920.0,1550.0,2.0,215000.0,67 - 100
single_family,3.0,1.0,2.0,4687.0,1250.0,1.0,150000.0,134 - 168
single_family,3.0,2.0,1.0,3751.0,1600.0,1.0,350000.0,67 - 100
single_family,7.0,9.0,4.0,3751.0,12250.0,2.0,13900000.0,67 - 100
single_family,3.0,2.0,2.0,5152.0,1213.0,1.0,315000.0,33 - 67
townhomes,3.0,3.0,2.0,3751.0,2500.0,3.0,549500.0,0 - 33
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,90000.0,67 - 100
multi_family,4.0,3.0,1.0,3750.0,1550.0,2.0,39500.0,100 - 134
single_family,3.0,1.0,2.0,10890.0,1100.0,1.0,220000.0,67 - 100
single_family,5.0,5.0,2.0,3751.0,2742.0,3.0,610000.0,100 - 134
multi_family,5.0,2.0,2.0,3049.0,1550.0,2.0,255000.0,134 - 168
condos,3.0,2.0,2.0,3751.0,1086.0,3.0,229900.0,0 - 33
single_family,6.0,8.0,4.0,6184.0,8000.0,3.0,5750000.0,0 - 33
single_family,3.0,1.0,2.0,3751.0,1040.0,2.0,265000.0,33 - 67
single_family,4.0,3.0,2.0,3690.0,2900.0,2.0,630000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1241.0,2.0,200000.0,33 - 67
single_family,3.0,2.0,1.0,5625.0,1100.0,1.0,309000.0,67 - 100
single_family,3.0,1.0,2.0,3751.0,1092.0,1.0,239900.0,33 - 67
single_family,4.0,2.0,2.0,5053.0,1652.0,2.0,425000.0,33 - 67
single_family,3.0,2.0,2.0,4613.0,1320.0,2.0,85000.0,67 - 100
single_family,3.0,2.0,2.0,3750.0,1550.0,1.0,349900.0,67 - 100
single_family,5.0,4.0,1.0,5056.0,2015.0,2.0,314200.0,100 - 134
multi_family,6.0,3.0,2.0,3751.0,1550.0,2.0,599900.0,134 - 168
single_family,4.0,3.0,4.0,7600.0,6795.0,3.0,349000.0,134 - 168
single_family,4.0,4.0,2.0,5314.0,4812.0,3.0,710000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1326.0,1.0,419000.0,0 - 33
multi_family,9.0,3.0,3.0,3125.0,1550.0,2.0,305000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1226.0,2.0,198500.0,67 - 100
condos,4.0,2.0,2.0,3751.0,1550.0,3.0,384900.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1000.0,11.0,245000.0,100 - 134
multi_family,6.0,2.0,1.0,4464.0,1550.0,2.0,65000.0,100 - 134
single_family,7.0,5.0,2.0,3123.0,5200.0,3.0,2200000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,800.0,24.0,120000.0,33 - 67
multi_family,6.0,2.0,2.0,3049.0,1550.0,2.0,335000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1010.0,3.0,215000.0,100 - 134
multi_family,9.0,6.0,3.0,3485.0,4899.0,2.0,410000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,5.0,239500.0,33 - 67
condos,2.0,1.0,1.0,3751.0,1550.0,33.0,250000.0,0 - 33
multi_family,8.0,5.0,2.0,3875.0,1550.0,2.0,750000.0,33 - 67
condos,3.0,2.0,2.0,3751.0,1104.0,2.0,206150.0,67 - 100
single_family,4.0,4.0,2.0,5400.0,2589.0,2.0,475000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1192.0,1.0,220000.0,67 - 100
single_family,3.0,2.0,2.0,9728.0,1800.0,2.0,575000.0,67 - 100
townhomes,3.0,2.0,1.0,3751.0,2200.0,3.0,535000.0,0 - 33
single_family,3.0,2.0,2.0,3751.0,1494.0,2.0,279900.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1448.0,54.0,575000.0,33 - 67
single_family,1.0,1.0,2.0,3751.0,1000.0,2.0,169500.0,100 - 134
single_family,3.0,3.0,2.0,5118.0,1250.0,2.0,417000.0,33 - 67
single_family,5.0,3.0,2.0,6976.0,1627.0,2.0,207000.0,67 - 100
single_family,4.0,3.0,2.0,3751.0,2867.0,2.0,715000.0,67 - 100
multi_family,4.0,2.0,2.0,3750.0,1550.0,2.0,699900.0,100 - 134
single_family,3.0,2.0,2.0,3136.0,2700.0,2.0,699000.0,100 - 134
multi_family,6.0,2.0,2.0,3751.0,2200.0,2.0,188000.0,67 - 100
single_family,3.0,2.0,1.0,3136.0,1940.0,1.0,464900.0,33 - 67
single_family,4.0,2.0,2.0,3125.0,1200.0,2.0,299000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,879.0,3.0,175000.0,33 - 67
condos,3.0,2.0,1.0,3751.0,1671.0,4.0,649900.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1600.0,4.0,749000.0,67 - 100
single_family,3.0,3.0,2.0,3746.0,2688.0,2.0,447000.0,33 - 67
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,165000.0,67 - 100
single_family,6.0,7.0,2.0,7040.0,5730.0,3.0,2895000.0,100 - 134
single_family,3.0,1.0,2.0,3751.0,1110.0,1.0,99900.0,100 - 134
condos,2.0,1.0,2.0,3751.0,950.0,3.0,154900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,32.0,349950.0,33 - 67
single_family,3.0,2.0,2.0,3751.0,1302.0,2.0,114400.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1400.0,3.0,699999.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1550.0,4.0,799000.0,0 - 33
single_family,5.0,5.0,2.0,1799.0,4000.0,2.0,1095000.0,0 - 33
single_family,3.0,3.0,2.0,3750.0,1550.0,2.0,125000.0,67 - 100
single_family,4.0,4.0,2.0,4125.0,4200.0,2.0,680000.0,67 - 100
single_family,4.0,2.0,2.0,3125.0,1150.0,1.0,32900.0,67 - 100
single_family,6.0,6.0,2.0,4500.0,5127.0,3.0,1990000.0,100 - 134
condos,3.0,4.0,400.0,3751.0,2985.0,70.0,1295000.0,33 - 67
single_family,4.0,3.0,2.0,3810.0,3600.0,2.0,624500.0,100 - 134
single_family,4.0,2.0,2.0,3750.0,2726.0,1.0,369900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1700.0,3.0,599900.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,2121.0,2.0,650000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,372.0,2.0,189500.0,100 - 134
condos,2.0,1.0,2.0,3751.0,1000.0,3.0,299900.0,100 - 134
condos,1.0,1.0,1.0,3751.0,780.0,6.0,280000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1300.0,1.0,300000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1205.0,10.0,410000.0,67 - 100
single_family,4.0,3.0,2.0,5227.0,1668.0,2.0,539900.0,0 - 33
single_family,7.0,7.0,2.0,23479.0,10709.0,3.0,3249000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,721.0,5.0,184900.0,67 - 100
single_family,4.0,2.0,2.0,3900.0,1326.0,2.0,280000.0,67 - 100
condos,2.0,3.0,1.0,3751.0,1550.0,3.0,500000.0,67 - 100
townhomes,3.0,2.0,2.0,3751.0,1217.0,2.0,290000.0,33 - 67
single_family,3.0,2.0,2.0,5970.0,1400.0,2.0,129850.0,100 - 134
single_family,4.0,3.0,2.0,10148.0,2877.0,2.0,559000.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1550.0,5.0,249900.0,33 - 67
condos,1.0,1.0,2.0,3751.0,900.0,29.0,159900.0,33 - 67
single_family,3.0,1.0,2.0,8750.0,1040.0,2.0,107000.0,33 - 67
single_family,3.0,2.0,1.0,9348.0,1505.0,2.0,600000.0,100 - 134
single_family,3.0,3.0,2.0,1498.0,2850.0,3.0,999900.0,100 - 134
multi_family,4.0,2.0,2.0,4792.0,1550.0,2.0,169950.0,100 - 134
single_family,3.0,2.0,2.0,3250.0,1550.0,1.0,210000.0,134 - 168
townhomes,3.0,1.0,2.0,3751.0,936.0,2.0,125000.0,67 - 100
single_family,2.0,2.0,2.0,3751.0,1626.0,2.0,324900.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1641.0,3.0,475000.0,0 - 33
condos,7.0,11.0,7.0,3751.0,12435.0,8.0,14400000.0,0 - 33
condos,3.0,2.0,1.0,3751.0,1500.0,6.0,625000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1250.0,30.0,189000.0,33 - 67
condos,2.0,1.0,2.0,3751.0,800.0,3.0,219900.0,67 - 100
single_family,4.0,4.0,2.0,6151.0,2050.0,2.0,400000.0,67 - 100
multi_family,5.0,2.0,2.0,3751.0,1550.0,2.0,250000.0,134 - 168
condos,2.0,1.0,2.0,3751.0,1550.0,1.0,230000.0,67 - 100
single_family,3.0,2.0,2.0,3750.0,1080.0,2.0,320000.0,33 - 67
single_family,3.0,3.0,2.0,3720.0,1536.0,2.0,410000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,2000.0,3.0,595000.0,100 - 134
single_family,3.0,2.0,2.0,3750.0,1306.0,2.0,379000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1548.0,10.0,265000.0,100 - 134
single_family,4.0,3.0,2.0,4312.0,1600.0,2.0,539900.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,893.0,2.0,125000.0,33 - 67
single_family,4.0,1.0,1.0,3746.0,1110.0,2.0,89900.0,67 - 100
single_family,2.0,1.0,2.0,3624.0,3625.0,2.0,27000.0,67 - 100
single_family,4.0,2.0,2.0,4840.0,1160.0,2.0,275000.0,100 - 134
condos,4.0,6.0,1.0,3751.0,5200.0,72.0,3899000.0,0 - 33
single_family,2.0,1.0,2.0,4216.0,1000.0,2.0,259900.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,4.0,150000.0,100 - 134
townhomes,3.0,3.0,1.0,3751.0,2400.0,3.0,390000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1550.0,3.0,325000.0,100 - 134
single_family,5.0,4.0,2.0,4386.0,1212.0,2.0,244900.0,67 - 100
single_family,5.0,4.0,2.0,5000.0,1550.0,2.0,920000.0,67 - 100
single_family,3.0,3.0,2.0,3750.0,2310.0,2.0,390000.0,67 - 100
condos,1.0,1.0,1.0,3751.0,700.0,26.0,85000.0,33 - 67
single_family,3.0,2.0,2.0,5227.0,1404.0,1.0,439900.0,33 - 67
single_family,2.0,2.0,4.0,3900.0,1550.0,1.0,89900.0,134 - 168
condos,2.0,1.0,2.0,3751.0,1600.0,3.0,135000.0,100 - 134
single_family,3.0,3.0,2.0,6125.0,2200.0,2.0,699000.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,2000.0,2.0,239000.0,67 - 100
single_family,3.0,1.0,2.0,3750.0,1152.0,2.0,149000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1101.0,8.0,265000.0,100 - 134
condos,4.0,5.0,1.0,3751.0,3500.0,4.0,559900.0,0 - 33
condos,1.0,1.0,1.0,3751.0,1000.0,5.0,199900.0,33 - 67
single_family,3.0,2.0,2.0,3750.0,1281.0,2.0,284900.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,2240.0,1.0,359900.0,33 - 67
condos,4.0,3.0,2.0,3751.0,2500.0,6.0,595000.0,67 - 100
single_family,5.0,4.0,2.0,11873.0,2987.0,2.0,429000.0,100 - 134
single_family,5.0,8.0,3.0,33977.0,7935.0,3.0,900000.0,134 - 168
condos,1.0,1.0,2.0,6111.0,1550.0,3.0,239000.0,67 - 100
single_family,2.0,1.0,2.0,3598.0,1076.0,1.0,350000.0,100 - 134
single_family,4.0,2.0,2.0,3125.0,1550.0,2.0,609900.0,0 - 33
single_family,3.0,2.0,2.0,4971.0,1100.0,1.0,349000.0,67 - 100
townhomes,3.0,3.0,1.0,1725.0,1825.0,2.0,190000.0,0 - 33
single_family,5.0,3.0,2.0,3750.0,1750.0,2.0,270000.0,67 - 100
multi_family,6.0,2.0,2.0,3125.0,1550.0,2.0,380000.0,100 - 134
single_family,5.0,5.0,1.0,3751.0,1550.0,3.0,2100000.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,1550.0,2.0,675000.0,134 - 168
townhomes,2.0,1.0,2.0,1110.0,581.0,2.0,34900.0,33 - 67
single_family,2.0,3.0,2.0,3751.0,2645.0,1.0,199900.0,67 - 100
condos,3.0,3.0,2.0,3751.0,2200.0,3.0,499000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,137000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1550.0,1.0,599900.0,0 - 33
condos,3.0,2.0,1.0,3751.0,993.0,5.0,333734.0,0 - 33
multi_family,6.0,3.0,2.0,4792.0,4133.0,2.0,899900.0,100 - 134
single_family,2.0,1.0,2.0,4356.0,720.0,2.0,219900.0,67 - 100
multi_family,3.0,3.0,2.0,3750.0,1550.0,2.0,439000.0,100 - 134
single_family,3.0,2.0,1.0,3125.0,2744.0,2.0,214900.0,100 - 134
condos,3.0,2.0,1.0,3751.0,2000.0,3.0,759000.0,100 - 134
single_family,2.0,2.0,2.0,3000.0,2100.0,1.0,560000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,4.0,299000.0,0 - 33
single_family,3.0,2.0,2.0,3751.0,1080.0,1.0,158900.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1550.0,23.0,319000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1550.0,4.0,304999.0,100 - 134
single_family,3.0,4.0,2.0,11550.0,2528.0,2.0,415000.0,67 - 100
single_family,3.0,1.0,2.0,8499.0,1200.0,2.0,115000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1150.0,3.0,249000.0,0 - 33
single_family,4.0,4.0,2.0,2646.0,4076.0,2.0,1950000.0,0 - 33
condos,3.0,2.0,1.0,3751.0,1550.0,3.0,210000.0,67 - 100
condos,3.0,3.0,1.0,3751.0,2250.0,4.0,375000.0,0 - 33
multi_family,8.0,6.0,2.0,3920.0,3150.0,2.0,630000.0,100 - 134
single_family,3.0,2.0,1.0,4235.0,1200.0,1.0,295000.0,67 - 100
multi_family,6.0,3.0,2.0,3750.0,1550.0,2.0,38000.0,67 - 100
condos,3.0,3.0,2.0,3751.0,1700.0,1.0,299900.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1550.0,9.0,299000.0,100 - 134
single_family,6.0,5.0,2.0,10293.0,1550.0,2.0,3995000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,2.0,159900.0,33 - 67
single_family,2.0,2.0,2.0,3703.0,1095.0,1.0,249600.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1200.0,6.0,290000.0,33 - 67
single_family,2.0,2.0,2.0,3750.0,1713.0,1.0,365000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,2500.0,3.0,675000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1519.0,45.0,269500.0,33 - 67
single_family,3.0,1.0,2.0,3751.0,1036.0,2.0,205000.0,33 - 67
condos,2.0,1.0,1.0,3751.0,1550.0,29.0,339900.0,67 - 100
multi_family,6.0,2.0,2.0,3751.0,1550.0,2.0,109200.0,100 - 134
single_family,3.0,3.0,2.0,3751.0,1550.0,2.0,160000.0,100 - 134
multi_family,6.0,2.0,2.0,3049.0,1550.0,2.0,770000.0,67 - 100
single_family,5.0,4.0,2.0,3751.0,1550.0,2.0,725000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,258000.0,100 - 134
single_family,4.0,2.0,3.0,4375.0,2601.0,2.0,539900.0,67 - 100
townhomes,4.0,5.0,1.0,3751.0,3800.0,4.0,1050000.0,33 - 67
single_family,4.0,4.0,4.0,6250.0,7000.0,1.0,3500000.0,67 - 100
single_family,6.0,8.0,4.0,5808.0,8000.0,3.0,3999000.0,0 - 33
multi_family,6.0,2.0,2.0,3751.0,1550.0,2.0,280000.0,100 - 134
single_family,2.0,2.0,2.0,5199.0,960.0,2.0,329900.0,67 - 100
single_family,4.0,2.0,1.0,3024.0,1120.0,2.0,229999.0,100 - 134
single_family,3.0,2.0,2.0,3000.0,1040.0,1.0,169000.0,33 - 67
single_family,3.0,1.0,1.0,2178.0,1088.0,2.0,225000.0,134 - 168
single_family,3.0,4.0,2.0,3751.0,2692.0,2.0,1025000.0,100 - 134
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,324000.0,100 - 134
single_family,3.0,3.0,2.0,4620.0,1750.0,2.0,217000.0,67 - 100
single_family,3.0,3.0,2.0,6011.0,1550.0,2.0,375000.0,100 - 134
single_family,3.0,2.0,2.0,3150.0,3125.0,2.0,215000.0,67 - 100
multi_family,6.0,3.0,2.0,37897.0,3009.0,2.0,450000.0,100 - 134
single_family,4.0,3.0,1.0,3125.0,3000.0,3.0,549000.0,67 - 100
single_family,5.0,4.0,2.0,3751.0,5600.0,2.0,180000.0,100 - 134
single_family,4.0,3.0,2.0,3780.0,4029.0,2.0,465000.0,67 - 100
single_family,3.0,2.0,2.0,3906.0,1700.0,1.0,249900.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1748.0,3.0,299000.0,67 - 100
multi_family,8.0,3.0,2.0,3751.0,1550.0,2.0,329000.0,100 - 134
single_family,3.0,2.0,2.0,3751.0,1202.0,2.0,265000.0,67 - 100
condos,3.0,4.0,1.0,3751.0,2231.0,8.0,1249000.0,0 - 33
single_family,4.0,4.0,2.0,2618.0,1550.0,2.0,1750000.0,100 - 134
single_family,4.0,3.0,2.0,4375.0,1932.0,2.0,294900.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,2500.0,1.0,629000.0,33 - 67
multi_family,6.0,2.0,2.0,3125.0,1550.0,2.0,95000.0,67 - 100
single_family,4.0,3.0,4.0,5670.0,1174.0,2.0,399900.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1776.0,1.0,249900.0,33 - 67
single_family,3.0,3.0,2.0,3751.0,1208.0,2.0,449900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,10.0,185000.0,33 - 67
single_family,3.0,2.0,2.0,3125.0,1500.0,2.0,324000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1000.0,3.0,195000.0,0 - 33
multi_family,9.0,3.0,1.0,3751.0,1550.0,2.0,459800.0,100 - 134
single_family,3.0,2.0,2.0,4750.0,2423.0,1.0,399900.0,67 - 100
condos,2.0,2.0,2.0,10625.0,1300.0,3.0,324900.0,0 - 33
single_family,3.0,2.0,2.0,3751.0,1525.0,1.0,299900.0,67 - 100
condos,3.0,4.0,1.0,3751.0,3557.0,15.0,2699000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1550.0,3.0,410000.0,100 - 134
single_family,5.0,2.0,2.0,4500.0,2072.0,3.0,150000.0,100 - 134
single_family,6.0,2.0,2.0,6251.0,1550.0,3.0,55000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1100.0,3.0,525000.0,100 - 134
single_family,4.0,3.0,3.0,9915.0,2808.0,2.0,450000.0,100 - 134
